lambda_m,alpha_min_proj_tau1e6
1.000000000000000000e+06 3.529542620802214525e-09
1.000000000000000000e+07 7.964734204361628183e-12
1.000000000000000000e+08 4.330285920813075676e-12
1.000000000000000000e+09 4.074282152807073267e-12
1.000000000000000000e+10 4.049529381852281451e-12
